ID,Category,lat,lng,xIndex,yIndex
4c178638c2dfc928651ea869,Food & Drink Shop,35.72559199,139.7766326,119,138
4dc24f03b0fb490416ac11b7,Food & Drink Shop,35.75502786,139.8769855,135,184
4ddb7a4ffa7637ab73db3f99,Food & Drink Shop,35.57869227,139.5736492,38,46
4b553487f964a5208fde27e3,Food & Drink Shop,35.69127806,139.7112519,100,109
4b98e261f964a520365435e3,Food & Drink Shop,35.70605506,139.6482173,108,80
4b6fe136f964a520b4fe2ce3,Coffee Shop,35.68968344,139.7007859,99,104
4b5829f4f964a520a44c28e3,Coffee Shop,35.69101665,139.7039187,100,105
4ee8aab693ad8b68e9b0c649,Food & Drink Shop,35.66443546,139.7351611,85,119
4b85bf0ef964a520a37031e3,Food & Drink Shop,35.561434,139.675399,28,92
4b565e9ff964a5208a0d28e3,Coffee Shop,35.69746365,139.814238,103,155
4be3c37799feb713c51882f6,Food & Drink Shop,35.70270085,139.5613378,106,41
4bf9ec948d30d13a97070318,Food & Drink Shop,35.67229962,139.4779962,89,3
4b763192f964a520a7422ee3,Coffee Shop,35.68997971,139.6973741,99,102
4b5a46fbf964a5208eb928e3,Coffee Shop,35.70248978,139.580006,106,49
4bf5fbf694b2a59343cfacee,Coffee Shop,35.67946799,139.7414508,93,122
4b824c3bf964a52054cf30e3,Coffee Shop,35.67309928,139.7407615,90,122
4b7e1ecef964a52071e32fe3,Coffee Shop,35.58094572,139.6415091,39,77
4b64d12ff964a52065d22ae3,Coffee Shop,35.6906681,139.7008288,100,104
4c103a4781e976b042e50eeb,Food & Drink Shop,35.65468573,139.7573041,80,129
4d76c3eb41526ea80615598a,Coffee Shop,35.656782,139.795761,81,147
4b5bcc94f964a520db1629e3,Coffee Shop,35.51499374,139.6655095,2,88
4b664b96f964a520c61c2be3,Coffee Shop,35.64041261,139.7475075,72,125
4b62271cf964a520cf382ae3,Coffee Shop,35.70194069,139.7436315,106,123
4f7423f4e4b0c1f44634bb7c,Food & Drink Shop,35.74583535,139.6095095,130,62
4b4fbac7f964a520ea1227e3,Coffee Shop,35.64616845,139.7078965,75,107
4b6795c4f964a5204e562be3,Food & Drink Shop,35.717957,139.765206,115,133
4c371bd71e06d13aa344753e,Food & Drink Shop,35.73648915,139.4887519,125,8
4b3c3b13f964a5202d8325e3,Food & Drink Shop,35.5222417,139.7323072,6,118
4b779bc6f964a520c9a32ee3,Food & Drink Shop,35.62641334,139.7123945,64,109
4c69c6f62c29d13a002e0c41,Coffee Shop,35.65077539,139.7488832,77,126
4c004bb4369476b0de358f1f,Coffee Shop,35.66393425,139.6980286,85,103
4b74eaebf964a52009f82de3,Food & Drink Shop,35.64317123,139.6464322,73,79
4b5bc2e0f964a520ad1429e3,Food & Drink Shop,35.770128,139.660808,144,86
4b729571f964a520647f2de3,Coffee Shop,35.64471332,139.6987383,74,103
4b86316af964a520488231e3,Coffee Shop,35.68474424,139.7634135,96,132
4d93c45f45ae5481af21f6eb,Coffee Shop,35.63083689,139.7429816,66,123
4b77d168f964a5205aab2ee3,Food & Drink Shop,35.7336344,139.590595,123,54
4b8df2d8f964a520311433e3,Food & Drink Shop,35.6792523,139.637239,93,75
4b9b3b0df964a5203afb35e3,Food & Drink Shop,35.682096,139.626322,95,70
4ba8195ff964a52090cc39e3,Food & Drink Shop,35.66232601,139.7613341,84,131
4b7374adf964a5206baf2de3,Food & Drink Shop,35.60296284,139.507418,51,16
4b7fb37af964a520a63930e3,Coffee Shop,35.69591141,139.7750294,103,137
4b5d0511f964a5203c4f29e3,Coffee Shop,35.70010451,139.7623587,105,132
4b6a77acf964a52002d62be3,Coffee Shop,35.64438477,139.7343189,74,119
4bbe6720b083a59388faa1e9,Coffee Shop,35.6530536,139.7450175,79,124
4ecb16a6f790bc9a80d4f748,Tea Room,35.724024,139.756071,118,129
4b5c0ebef964a520b22229e3,Coffee Shop,35.68315215,139.7689945,95,135
4b6eba00f964a520fbc72ce3,Food & Drink Shop,35.58409782,139.7125554,41,109
4b6ed673f964a520c2cc2ce3,Food & Drink Shop,35.60439915,139.5989156,52,58
4b384139f964a520334d25e3,Coffee Shop,35.65560465,139.7359513,80,120
4b597a58f964a520908928e3,Coffee Shop,35.65996263,139.6959626,83,102
4cc9615ed063a14311420db4,Food & Drink Shop,35.693505,139.7675102,101,134
4bb69f63941ad13a5bc41fe3,Coffee Shop,35.70848524,139.7762532,110,138
4b7a6c85f964a5207c2c2fe3,Coffee Shop,35.69414262,139.6876699,102,98
4c05b4275753c92836ed39f1,Coffee Shop,35.694026,139.6927488,101,100
4d92b5ddb327370426748825,Coffee Shop,35.69182266,139.6969718,100,102
4b69f87ff964a520febe2be3,Coffee Shop,35.6604388,139.7292253,83,117
4b5f89baf964a52046c029e3,Coffee Shop,35.64406436,139.6990585,74,103
4b66b596f964a5203a282be3,Food & Drink Shop,35.57680223,139.558855,36,39
4f100901e4b047204335354e,Food & Drink Shop,35.6856022,139.7835978,97,141
4bc991e40687ef3bca23dacc,Food & Drink Shop,35.67032673,139.6090365,88,62
4bebe39a18389521e1ff0acf,Coffee Shop,35.6988673,139.77651,104,138
4b6258e6f964a52072432ae3,Coffee Shop,35.68289072,139.6872836,95,98
4ce5d291f1912d4373d5bf09,Coffee Shop,35.69849265,139.7721916,104,136
4b7796aef964a520eea22ee3,Coffee Shop,35.64449158,139.6697232,74,90
4b9f4f7bf964a520fc1b37e3,Coffee Shop,35.66456164,139.7664983,85,134
4b6ebe55f964a520b8c82ce3,Coffee Shop,35.66151535,139.7294641,83,117
4b591237f964a520227b28e3,Coffee Shop,35.73078316,139.7154323,122,110
4d01c17b9f9ea143d2718ba9,Donut Shop,35.7488493,139.7034982,132,105
4be5398fd4f7c9b60b2c2520,Dessert Shop,35.5510902,139.7886362,22,144
4b69470af964a520849d2be3,Food & Drink Shop,35.71940516,139.6649376,116,88
4ba83d73f964a520e3d239e3,Coffee Shop,35.67143894,139.7684231,89,134
4cdcdaed3f6a8cfa226cf4ea,Dessert Shop,35.56106537,139.6993914,28,103
4d5b18e1222da35da774bf4c,Coffee Shop,35.77881807,139.612904,149,64
4cd5342db2a437041b597c44,Food & Drink Shop,35.75060413,139.5704655,133,45
4bbfd95db492d13a8079a360,Food & Drink Shop,35.70000658,139.7802823,105,140
4b72504af964a52081772de3,Coffee Shop,35.69953818,139.7695363,105,135
4b4ff0abf964a520e81927e3,Food & Drink Shop,35.58831205,139.7303224,43,117
4b8f5492f964a5209c5133e3,Coffee Shop,35.683384,139.7015439,96,104
4b5fc287f964a520cecb29e3,Food & Drink Shop,35.67187473,139.7629005,89,132
4b722675f964a52050712de3,Coffee Shop,35.68553555,139.774847,97,137
4b5cfc92f964a520d84d29e3,Coffee Shop,35.70022867,139.7334552,105,119
4b9c606df964a5200e6436e3,Food & Drink Shop,35.563647,139.570139,29,45
4b9a09d9f964a520109c35e3,Food & Drink Shop,35.69026554,139.7640424,99,132
4b8623e3f964a520fd8031e3,Coffee Shop,35.61307821,139.6268106,57,70
4b1bbfccf964a52010fd23e3,Coffee Shop,35.66566449,139.7307301,86,117
4b64197bf964a520f69e2ae3,Coffee Shop,35.690422,139.701652,99,104
4b9058a3f964a520728533e3,Coffee Shop,35.6871956,139.7753191,98,138
4bd992de0115c9b6eebe7780,Donut Shop,35.61657573,139.5649105,59,42
4c3fc9c3cc410f4730c9a861,Food & Drink Shop,35.63769719,139.7136497,70,110
4b7226cdf964a52064712de3,Food & Drink Shop,35.66849729,139.7642013,87,133
4ba6f756f964a5205e7a39e3,Food & Drink Shop,35.584497,139.631204,41,72
4b613a7ef964a520830d2ae3,Coffee Shop,35.7284129,139.7120427,121,109
4b550514f964a52017d827e3,Coffee Shop,35.68391581,139.7389749,96,121
4ba6fbdcf964a5204c7b39e3,Food & Drink Shop,35.58432467,139.6316814,41,72
4b592313f964a5206c7e28e3,Coffee Shop,35.70842112,139.7729681,109,137
4b6e7357f964a520f2bd2ce3,Food & Drink Shop,35.63366857,139.5309702,68,27
