ID,Category,lat,lng,xIndex,yIndex
4be4fc2b2468c9281f9dff42,Automotive Shop,35.54775718,139.6024561,20,59
4c6539da3f69c9b6c7948ad9,Gas Station / Garage,35.655521,139.74551,80,124
4d7d543ae04d6ea8d17f0bd6,Gas Station / Garage,35.635992,139.7520711,69,127
4b87c674f964a52065cb31e3,Gas Station / Garage,35.66689904,139.6136817,86,64
4f09d84fe4b0d6422c4aab7d,Gas Station / Garage,35.74170932,139.8149836,128,156
4cf36ee86195721ecdd24cc1,Automotive Shop,35.79315059,139.6381881,156,75
4e91d61e5c5c4562f08457e5,Gas Station / Garage,35.69548166,139.6174409,102,66
4b8a54ddf964a520dc6832e3,Gas Station / Garage,35.63520773,139.6148479,69,65
4d8e9efe835b530cdea4a1b6,Gas Station / Garage,35.6284618,139.6491124,65,80
4f1a62bbe4b03543a0354a45,Gas Station / Garage,35.75245834,139.8703737,134,181
4e9a1d9d02d5df1b502155eb,Gas Station / Garage,35.65274843,139.5615505,79,41
4dd718522271c5d36d339960,Automotive Shop,35.6845,139.686214,96,97
4d57b6598147f04d24c39954,Gas Station / Garage,35.57209955,139.6598929,34,85
4c411a91ff711b8d93891105,Gas Station / Garage,35.76299409,139.5374715,140,30
4c3dfd8aea36ef3bc3607285,Gas Station / Garage,35.525551,139.647446,8,80
4df56bdbfa76abc3d8739193,Gas Station / Garage,35.58524519,139.7560126,41,129
4b35ad0ef964a5207d2e25e3,Automotive Shop,35.6072254,139.613539,53,64
4ed5b31acc219d30ca88df9e,Automotive Shop,35.65550218,139.7388002,80,121
4b8a2ce4f964a520d96232e3,Gas Station / Garage,35.66250325,139.5217977,84,23
4c109755b93cc9b60c0357e0,Automotive Shop,35.64203503,139.8034716,73,150
4d1550a36c8b5481beb0ddcc,Automotive Shop,35.63501616,139.5945557,69,56
4c11ed4772caa5933a5c5ea4,Automotive Shop,35.5366178,139.666357,14,88
4f48591ce4b08f45dcc580c2,Car Dealership,35.787185,139.802646,153,150
4b877cb1f964a520a6c031e3,Car Dealership,35.71246687,139.8715138,112,181
4db395246e8179a9136d07da,Gas Station / Garage,35.529774,139.72983,10,117
4b63bb1df964a520b18e2ae3,Gas Station / Garage,35.81786559,139.560088,170,40
4bde891a921d9521e9f76832,Gas Station / Garage,35.64046558,139.7943091,72,146
4b64e75af964a520cad82ae3,Car Dealership,35.62819235,139.6936136,65,101
4de1a211e4cd056f7431b223,Automotive Shop,35.741879,139.499523,128,12
4c33fc41213c2d7fe4e7375d,Automotive Shop,35.64693934,139.7486687,75,126
4e15863e18a8addae8ca4e6f,Gas Station / Garage,35.70374556,139.7084271,107,107
4d467eb114aa8cfad03d7d3d,Gas Station / Garage,35.54849699,139.6590292,21,85
4e5247f47d8b864c4517b260,Automotive Shop,35.67808354,139.6402954,93,76
4c15d0a0a5eb76b026ecc3b7,Automotive Shop,35.59144859,139.7089773,45,107
4c7a020c93ef236a43a2b10f,Gas Station / Garage,35.53860665,139.6886772,15,98
4f3e5c6ce4b08346ef2b17c3,Automotive Shop,35.64419932,139.752987,74,127
4e2073acd4c0d32590e48079,Gas Station / Garage,35.66713756,139.6393526,87,76
4f50a8d7e4b0b5f8686e4545,Automotive Shop,35.73925036,139.5321635,127,27
4f4ed3aae4b093635add45f4,Automotive Shop,35.743395,139.8431,129,168
4ebdc49dcc212562ac43f6f6,Car Dealership,35.584121,139.703876,41,105
4f31e7cce4b0ef2eb6fab19e,Automotive Shop,35.68320084,139.5415344,95,32
4c315be7213c2d7fb3ec335d,Gas Station / Garage,35.68198657,139.6450469,95,79
4c70ca0f9375a09310460837,Automotive Shop,35.52972476,139.6441805,10,78
4da2baef540ea1cd4a2382de,Gas Station / Garage,35.83591542,139.7945827,180,146
4e708d78c65b340cde713503,Gas Station / Garage,35.54947029,139.6212101,21,68
4ea368e0f7909c68de8959e8,Automotive Shop,35.51972864,139.6324004,5,73
4d8f13955091a1cdc91d9e01,Gas Station / Garage,35.573687,139.698307,35,103
4c2848259fb5d13a67629957,Car Dealership,35.620705,139.6319208,61,73
4cc3d397b2beb1f77f6d194c,Automotive Shop,35.5301666,139.6344923,11,74
4d33d388b6093704676a05e0,Gas Station / Garage,35.67237742,139.6111524,89,63
4d4a9cff83eda1cdec28b4b1,Gas Station / Garage,35.61757899,139.713066,59,109
4ebf51d9f7907411609a983c,Automotive Shop,35.70952674,139.8283678,110,162
4bb709012f70c9b6153e8630,Automotive Shop,35.52461243,139.6466267,8,79
4d31035098336dcb7a8813f0,Automotive Shop,35.69999251,139.7079034,105,107
4d724fb7ec075481522187bf,Gas Station / Garage,35.84519168,139.7871147,185,143
4bca5617b6c49c74a4619091,Gas Station / Garage,35.86295888,139.6718593,195,91
4be4c69ebcef2d7f481a03e5,Gas Station / Garage,35.56729101,139.5726514,31,46
4d6e307b38363704740ca4d0,Gas Station / Garage,35.64739992,139.6607682,76,86
4d73272ed976236ae59b1179,Gas Station / Garage,35.757971,139.515202,137,20
4de08873d22d2a7955719e68,Gas Station / Garage,35.684805,139.741362,96,122
4d202951756e8cfacdf16954,Automotive Shop,35.8020721,139.7597847,161,131
4b5c0ab8f964a520272229e3,Automotive Shop,35.681374,139.544077,94,33
4cfdb211c51fa1cdfe96f22b,Gas Station / Garage,35.56244291,139.5885193,28,53
4e071896c65b5bf2778db5e4,Gas Station / Garage,35.73802733,139.5134468,126,19
4c395363ae2da593317702c6,Automotive Shop,35.77770519,139.8229876,148,159
4bd2bc7777b29c74844d8f82,Gas Station / Garage,35.67250444,139.7224072,90,114
4c1addb2624b9c7443801204,Gas Station / Garage,35.57729829,139.7353113,37,119
4d2fe7474db137046728f65d,Automotive Shop,35.62018648,139.5612788,61,41
