ID,Category,lat,lng,xIndex,yIndex
4f694d11e4b0cb40746676bf,Church,35.70065878,139.6223257,105,68
4c9eb6a0ca44236a53d62d99,Church,35.62248019,139.737559,62,120
4d0d85a31f6bf04de20a7e31,Church,35.70585469,139.630233,108,72
4b56e98af964a520001f28e3,Church,35.68516955,139.73095,97,117
4b9c643df964a5203c6536e3,Church,35.71426575,139.7266263,113,116
4bada5dbf964a52002613be3,Church,35.68607071,139.5313232,97,27
4f604536e4b00cb4e02583e9,Church,35.682371,139.698458,95,103
4b5d4952f964a520be5829e3,Church,35.66785229,139.7757375,87,138
4b61177af964a5205d092ae3,Church,35.667252,139.7412402,87,122
4e6c126f1f6e84ca4c3b6fe2,Church,35.62981649,139.7323941,66,118
4bde86d00ee3a593812931b0,Church,35.659957,139.743612,83,123
4d9ee7fffca1b60ce82db250,Church,35.65684121,139.7005333,81,104
4bcab75cfb84c9b6f4bc1d3e,Church,35.72817833,139.6623359,120,86
4f2a30c2e4b043ec6db607cd,Church,35.78760098,139.6865485,153,97
4b554e49f964a52045e127e3,Church,35.63200388,139.7154042,67,110
4ba5a624f964a5204f1939e3,Church,35.69916353,139.7628307,104,132
4b5a7ec1f964a5203bc828e3,Church,35.65571621,139.7312504,80,118
4ee3f1865c5cfa48f9fd5a70,Church,35.68598958,139.7323059,97,118
4b61a34bf964a520291b2ae3,Church,35.69803958,139.7654164,104,133
4c21ea3d11de20a17af583ce,Church,35.69504227,139.7577024,102,130
4e34f4da18a82fdd65715cad,Church,35.731376,139.552515,122,37
4f28b1aee4b0a2a2c3475c0a,Church,35.68781825,139.7199131,98,112
4d1375a503235941702e567d,Church,35.69455869,139.8037961,102,151
4ea2366677c8d0ce5ddc73ac,Church,35.564079,139.720747,29,113
4db37ad66a23c31a0304067b,Church,35.70437362,139.5573199,107,39
4e62c403ae60e9edf5e86bb4,Church,35.70207253,139.6954176,106,101
4db3bcd093a017099dcb56d1,Church,35.66954239,139.7056993,88,106
4d79cd51542ab1f7e0818341,Church,35.78212283,139.7245717,150,115
4fef928fe4b09cfafe147952,Church,35.6971302,139.6612995,103,86
4d92c3777ac3a35df8dbc725,Church,35.64584707,139.7071704,75,107
4cd4fa2ea5b3468880648b50,Church,35.73228021,139.8318521,123,163
4ebf5c23e3005ff9298d8e23,Church,35.70951411,139.6125116,110,64
4d030a1a0e49721e04b8687f,Church,35.650097,139.634788,77,74
4ba4777ef964a520e59e38e3,Church,35.65993103,139.7437817,83,123
4f06ef1be4b0fcefa6e5377a,Church,35.71396522,139.7766975,113,138
4b5d542bf964a520065a29e3,Church,35.7015604,139.6975965,106,102
4d737606311f6ea8d2e1e9ea,Church,35.69940309,139.7442839,104,124
4b6e186ef964a5201eaa2ce3,Church,35.67308042,139.7641722,90,133
4b8f85a4f964a520e45633e3,Church,35.66634873,139.7092026,86,108
4cc2beb8bde8f04d304aa04b,Church,35.67044648,139.7143319,88,110
4dc60fafae608779d14c53bd,Church,35.65908892,139.6700502,82,90
4e745f98e4cd325436d10a7e,Church,35.73888228,139.7450973,126,124
4b80df06f964a520ea8f30e3,Church,35.6651649,139.7143269,85,110
4b99e576f964a520269635e3,Church,35.65819558,139.7295155,82,117
4e52ae3052b1fa492db9fbc1,Church,35.77878364,139.7228011,149,114
50cd4bd1e4b0981e0b91aaa5,Church,35.72268677,139.5540619,117,37
4cb11bc4b4b0a35d72724fce,Church,35.59108652,139.6672583,44,89
4ebf06b777c885a64e1bacff,Church,35.75470136,139.7892344,135,144
4c01fdf1cbeec928cb365afe,Church,35.702056,139.5751518,106,47
4dfc8864d22d879302f581d2,Church,35.68006278,139.7202158,94,113
