ID,Category,lat,lng,xIndex,yIndex
4b5bd0a2f964a520c31729e3,Shrine,35.676202,139.6993697,92,103
4d7c3f10645ea35d87ec42f8,Shrine,35.75349396,139.8702287,134,181
4b5e11e3f964a520ec7b29e3,Shrine,35.66750364,139.4789672,87,3
4b7b4b3cf964a520f05c2fe3,Shrine,35.61702054,139.7433847,59,123
4d1e58a8b69c6dcb78cc5c95,Shrine,35.5545614,139.576318,24,47
4c38e3001e06d13a929f783e,Shrine,35.68279921,139.6962261,95,102
4b6f9834f964a52036f72ce3,Shrine,35.66129742,139.7426552,83,123
4d36653ceba45481eae206f5,Shrine,35.57302593,139.6653754,34,88
4b504919f964a520c31f27e3,Shrine,35.65739485,139.7066817,81,106
4d9eaabd36818cfa895af900,Shrine,35.69515366,139.7485156,102,125
4b79883bf964a5205bff2ee3,Shrine,35.75609443,139.7333264,136,119
4b429ccff964a5207bd725e3,Shrine,35.66475797,139.7484595,85,125
4b5661b6f964a520050e28e3,Shrine,35.69353051,139.7051311,101,106
4cf07308899c6ea8ced3eac1,Shrine,35.56576374,139.6544695,30,83
4b9cb1cef964a520d57636e3,Shrine,35.7853475,139.6400124,152,76
4b73961af964a52009b52de3,Shrine,35.65498005,139.7498879,80,126
4b63cf29f964a52098922ae3,Shrine,35.66957808,139.7479928,88,125
4b580648f964a520f14828e3,Shrine,35.69442363,139.7430789,102,123
4db3babaf7b121c29f3e132c,Shrine,35.66927302,139.8376161,88,166
4f027b01d3e364d5fee3893f,Shrine,35.702339,139.703905,106,105
4b0587a3f964a520e69d22e3,Shrine,35.67178321,139.6887159,89,98
4b529a32f964a5209a8327e3,Shrine,35.69975165,139.7467804,105,125
4b552448f964a520acdc27e3,Shrine,35.65300487,139.6892854,79,99
4b707606f964a520d91b2de3,Shrine,35.67189216,139.7996038,89,149
4b586be8f964a520005728e3,Shrine,35.85360484,139.6553171,190,83
4d1e8ac4756e8cfa09da5a54,Shrine,35.66214296,139.8912013,84,190
4d66809e1658721ea974c804,Shrine,35.69802215,139.8153162,104,156
4b7793faf964a52072a22ee3,Shrine,35.7153775,139.7706266,113,135
4b8490c1f964a520083c31e3,Shrine,35.60537177,139.6712494,52,90
4b63e531f964a5201e962ae3,Shrine,35.64719217,139.6561271,76,84
4bf650dc9abec9b6859625e8,Shrine,35.60754378,139.6047091,54,60
4b5eb4d7f964a520859629e3,Shrine,35.72281964,139.7933435,117,146
4b56a931f964a520e31728e3,Shrine,35.70773865,139.7682166,109,134
4e7b0a8a1838baac2b0f8a84,Shrine,35.73635417,139.7463137,125,124
4b575400f964a520a43128e3,Shrine,35.68241926,139.639653,95,76
4b0587a3f964a520d69d22e3,Shrine,35.68365542,139.7850662,96,142
4ba1de91f964a520cfcf37e3,Shrine,35.6431249,139.7414589,73,122
4d1e02d68629224b1c4efe86,Shrine,35.67211223,139.8915258,89,190
4c071a75cf8c76b021a03b65,Shrine,35.69356536,139.7437763,101,123
4b52966cf964a520328327e3,Shrine,35.70205613,139.767943,106,134
4b945594f964a520147534e3,Shrine,35.68243756,139.7407508,95,122
4b5db78af964a520436829e3,Shrine,35.67135967,139.7056494,89,106
4c465163dd35be9a969cddd8,Shrine,35.6947983,139.745391,102,124
4bd3c92bcaff9521dacdd5f0,Shrine,35.68683397,139.6701121,97,90
4c1490cf77cea593cae2d060,Shrine,35.70469597,139.6511221,107,81
4c2c6eb12219c928ec10a648,Shrine,35.55417612,139.6199704,24,67
4c1820ab1436a59341f28c75,Shrine,35.68476869,139.788698,96,144
4f65f367e4b04d4b16f22b9c,Shrine,35.61574716,139.7201192,58,113
4e327bea45ddcff0a754cf57,Shrine,35.70770162,139.7681737,109,134
4db610c743a1369cb5de3fba,Shrine,35.7211429,139.7057855,117,106
