ID,Category,lat,lng,xIndex,yIndex
4e81a9b3775b16f4798c4943,Home (private),35.70623866,139.6452092,108,79
4c1c66bde9c4ef3b50d045aa,Home (private),35.53804502,139.7064548,15,106
4dff7dd51495f702193690bf,Home (private),35.7064881,139.7371014,108,120
4e1e823a922e1667c53b3772,Home (private),35.65596039,139.5432745,80,32
4e8efb9cdab454671eef0ccb,Home (private),35.57657442,139.5738364,36,46
4f725e28e4b019c940c304fb,Home (private),35.73201018,139.4821986,123,5
4b559576f964a52023e827e3,Residential Building (Apartment / Condo),35.62739006,139.7512007,65,127
4ddf5ed9c65bb5e319d014a3,Home (private),35.76153638,139.7371014,139,120
4d801e66e6d7721eafe912c7,Home (private),35.62777574,139.6554124,65,83
4e1bc0d814954075097a9bb8,Home (private),35.58382028,139.6146102,40,65
4f756abce4b0f1780a315e83,Home (private),35.65501887,139.5636473,80,42
4e1376c0fa769d21e9ff1b30,Home (private),35.70528314,139.6656173,108,88
4e5e382918a8c46e08321768,Home (private),35.68693796,139.6656173,98,88
4e09a5df315117c55a2177bd,Home (private),35.70452849,139.7779881,107,139
4f7c2a1ae4b043bd2b25e203,Home (private),35.69896804,139.6044141,104,60
4f0448cae30090dfdba48b8a,Home (private),35.75139607,139.7575412,133,130
4ce3e944bebd3704add5a2a0,Home (private),35.60957211,139.7473204,55,125
4f71de6ee4b090ee3ee96d1d,Home (private),35.73498328,139.7166685,124,111
4be6a0c6bcef2d7fc24f05e5,Home (private),35.55939902,139.6452092,27,79
4e1ba93be4cd1f7c5d79c370,Home (private),35.61928751,139.5432745,60,32
4d99a32d97d06ea8c2b74d0b,Home (private),35.70564422,139.8496077,108,171
4cb05f451168a09363db2923,Home (private),35.68693796,139.6656173,98,88
4e7ead50be7b5dcac17a5bc6,Home (private),35.65844314,139.6860325,82,97
4f7d73d3e4b01b2a52a2c2c7,Residential Building (Apartment / Condo),35.69101781,139.6404196,100,76
4f7ef777e4b0e160b7daa320,Residential Building (Apartment / Condo),35.60229121,139.7208558,51,113
4da056052305a35d8809caaf,Home (private),35.58478823,139.5942198,41,55
4e71143fd22d2dfc31f2c559,Home (private),35.67968102,139.6248081,94,69
4f7de180e4b020868204a4ad,Home (private),35.57657442,139.5738364,36,46
4b93a4e9f964a5206a4b34e3,Residential Building (Apartment / Condo),35.69845126,139.7057506,104,106
4ee655dcb8f790fe418c126e,Home (private),35.77956591,139.6452092,149,79
4cb2b2faeb65b1f763807ecd,Home (private),35.65761311,139.7984421,81,148
4e33b915483b5fa5874fb13a,Residential Building (Apartment / Condo),35.693834,139.649833,101,81
4f05a15b00393c9846213ecd,Home (private),35.75839155,139.7064548,137,106
4b8ab5eff964a5206d7b32e3,Home (private),35.60137902,139.7268841,50,116
4e65e2c2d164ddd5e7359db9,Home (private),35.70528314,139.6656173,108,88
4f4ae63ee4b096208a1a95c1,Home (private),35.73811907,139.7473204,126,125
4c540143b3b09c746fdc23b4,Residential Building (Apartment / Condo),35.60979859,139.6305335,55,72
4e43e44e887703085fd913a2,Residential Building (Apartment / Condo),35.718891,139.790329,115,144
4caffd18ef1b3704f4583700,Home (private),35.65761311,139.7984421,81,148
4c398e21dfb0e21e9baeb0a8,Home (private),35.65041658,139.7575412,77,130
4f3aedb3e4b036beb81882ad,Residential Building (Apartment / Condo),35.63106149,139.6014895,67,59
4e13634a8877ac23b6725491,Home (private),35.71253185,139.7064548,112,106
4c7350b7ad69b60c4bfe85b9,Home (private),35.80982308,139.5840272,166,51
4f1d718ee4b0850c863a74c6,Home (private),35.73974109,139.6146102,127,65
4f1133f6e4b072565c6b1a0c,Home (private),35.69925311,139.6962428,104,102
4ee33ec14fc6a6fab5aa7e23,Home (private),35.62339908,139.55346,62,37
4f87b59be4b056350dd96b92,Home (private),35.8032767,139.7268841,162,116
4e8eb17402d54f3f32ed650c,Home (private),35.60237004,139.7064548,51,106
4edb0b8ed3e346be352c7c5e,Home (private),35.56561864,139.7064548,30,106
4f896a1fe4b05ae888c72faa,Residential Building (Apartment / Condo),35.63251332,139.6997106,67,103
4f0d34b1e4b07eb235d59f99,Residential Building (Apartment / Condo),35.69749175,139.8168451,103,156
4bd6b4afcfa7b713a5ec27da,Home (private),35.70452849,139.7779881,107,139
4e21a086fa761d67107dc514,Home (private),35.69007774,139.6962428,99,102
4ed233340e01f1a881f4afa4,Residential Building (Apartment / Condo),35.53475719,139.7354225,13,119
