ID,Category,lat,lng,xIndex,yIndex
4b5672e7f964a520d31028e3,Trade School,35.698732,139.755653,104,129
4bd10f34b221c9b61c12d5d0,Trade School,35.63177616,139.6589725,67,85
4c5cd17e85a1e21ea6f35711,Trade School,35.56443877,139.7164524,30,111
4f66ab47e4b045fbd5c90fb7,Trade School,35.69839587,139.6980602,104,103
4f389fb0e4b0ea2d7f25036b,Trade School,35.52883908,139.7038443,10,105
4caeaf0aaef16dcbd8b9a254,Trade School,35.68779416,139.6778452,98,93
4b5e6e70f964a5206e8e29e3,Trade School,35.70032596,139.7625649,105,132
4c00a0298c1076b04c862071,Trade School,35.564308,139.714813,30,110
4f7d2501e4b0bd0cffc4c67e,Trade School,35.73131762,139.7125863,122,109
4f31de52e4b03a80a799c3a2,Trade School,35.58623063,139.7299047,42,117
4fb05250e4b003eb6863168d,Trade School,35.68314362,139.704361,95,105
4e57324e7d8b7535133c6583,Trade School,35.60783419,139.6686547,54,89
4ea24c65d3e32e6867ee4c86,Trade School,35.71005249,139.6626892,110,87
4ed189bdf790d07039e71793,Trade School,35.73908309,139.7620209,126,132
4f8b9cede4b024e856a6f1b4,Trade School,35.66117901,139.7512952,83,127
4f404beae4b0e9ea79faf196,Trade School,35.58794722,139.7033157,43,105
4c50d162250dd13a21fc2c7c,Trade School,35.69633694,139.7386356,103,121
4c2cc8b0f7acef3b90a9ed0c,Trade School,35.70367184,139.7802624,107,140
4eb1f4c8be7b67859f866a3d,Trade School,35.54922471,139.7400426,21,122
4e65aab3ae60e9edf71e3585,Trade School,35.697761,139.759161,104,130
4ff41134e4b03e29569a979e,Trade School,35.54754444,139.6441656,20,78
4b58d5a9f964a520b76d28e3,Trade School,35.65185888,139.5881602,78,53
4fd98008e4b00cc42844bdd6,Trade School,35.69230216,139.6971178,101,102
4bd55b6c5631c9b6dbf2a330,Trade School,35.6888727,139.6986136,99,103
4f29f284e4b02271ae67d20f,Trade School,35.73467841,139.8087491,124,153
503ff7f6e4b09c6ce3be32b7,Trade School,35.60684463,139.7449426,53,124
4b7e0a68f964a5205fe02fe3,Trade School,35.70145933,139.7675514,106,134
50417dfce4b0dd909b98c08b,Trade School,35.67148687,139.8638234,89,178
4bed0431e3562d7fad79fef8,Trade School,35.691513,139.696859,100,102
4e7855de45ddedd585ded138,Trade School,35.70094425,139.7583623,105,130
4e706fa6d1649bf270090738,Trade School,35.69253489,139.7353376,101,119
4c33fcad3896e21e41fbea90,Trade School,35.56299712,139.7094628,29,108
4e6c281d483b1f5ebdf751d3,Trade School,35.75655587,139.7160745,136,111
