ID,Category,lat,lng,xIndex,yIndex
4bd44f3aa8b3a59307856b5f,Playground,35.56248219,139.63269,29,73
4bd44dda046076b097997771,Playground,35.56182324,139.6337199,28,73
4bd44d139854d13afd4eff4d,Playground,35.56300803,139.6340767,29,74
4bd2482c046076b02cbd7371,Playground,35.56263492,139.6351388,29,74
4bb200cbf964a5200fb13ce3,Playground,35.69322336,139.7797287,101,140
4cb95cb7d78f468851eeb573,Playground,35.70521912,139.6197613,108,67
4db386ae43a1369cb5a6920e,Playground,35.58744828,139.6258557,42,70
4b57f67ef964a5206a4728e3,Playground,35.68590155,139.7864127,97,143
4bd246a0046076b0d5b87371,Playground,35.56144358,139.6366006,28,75
4b56da76f964a5200b1d28e3,Playground,35.73814792,139.5990554,126,58
4b58d071f964a5208a6c28e3,Playground,35.65037435,139.695915,77,102
4bd247ee046076b078bc7371,Playground,35.753062,139.572015,134,45
4cbe84ad0adda35da28617e3,Playground,35.58914746,139.630799,43,72
4b80bdeff964a5208d8930e3,Playground,35.63951217,139.7116587,71,109
4bd459c4b221c9b62f5adbd0,Playground,35.58424615,139.6296859,41,72
4b6031a7f964a5205dd929e3,Playground,35.63298517,139.7357759,68,120
4f630a13e4b0788a8de759bb,Playground,35.7334859,139.7755093,123,138
4b73c26df964a520e3ba2de3,Playground,35.56707283,139.6583319,31,85
4cfc440220fe3704f9f958f8,Playground,35.65618042,139.6082175,80,62
4cb90025a33bb1f72a4c85fd,Playground,35.65586659,139.6077991,80,62
4ba46c5af964a5206a9c38e3,Playground,35.72681317,139.7769713,120,138
4e347a34fa7656ba3166ddbf,Playground,35.62600346,139.6323877,64,73
4f77c284e4b06ff83689434d,Playground,35.58525503,139.7264675,41,115
4bee1073e24d20a181817214,Playground,35.62033475,139.6518195,61,82
4bdd48b9f219c9b625541210,Playground,35.67148687,139.6907866,89,99
4bcd58b8b6c49c74364c9591,Playground,35.57073382,139.6293586,33,71
4e68ad4d14954826adc3ffd7,Playground,35.64796651,139.9014601,76,195
4bdb9ba52a3a0f477413b0b6,Playground,35.75915473,139.741888,138,122
4bb6fe132ea195215b78ac2f,Playground,35.71488887,139.6672095,113,89
4ce787078f8b2d437ee30c83,Playground,35.68629804,139.6669686,97,88
4b6b8dc4f964a5208c0f2ce3,Playground,35.63288605,139.7295043,68,117
4ba48004f964a520c8a038e3,Playground,35.74099941,139.5406762,128,31
4f813adae4b04cf78994f849,Playground,35.667061,139.53155,87,27
4d68a5ee6297721e2fc3beb5,Playground,35.73613045,139.8048179,125,151
4ddb7f4418388dd6923244a2,Playground,35.63537492,139.7106413,69,108
4b9c3ba7f964a520645736e3,Playground,35.77727711,139.6561473,148,84
4bfcbed7f7c82d7f51408d04,Playground,35.60780546,139.7492427,54,126
4d9501e7a2c65481a3359e53,Playground,35.66512227,139.8013781,85,149
4b9b1c02f964a5205cf335e3,Playground,35.72753675,139.6122926,120,64
4f6a9c3ae4b073257769b708,Playground,35.559737,139.625292,27,70
