,ID,Category,lat,lng
4,4f568309e4b071452e447afe,Housing Development,35.65608309,139.7340455
14,4d69a46cde28224b27ff45be,Bridge,35.60992943,139.8256588
24,4d4f756eedc68eec0391b1a4,Bridge,35.68540483,139.8266646
25,4c39423c1e06d13a1e6a793e,Road,35.67256545,139.4846642
68,4c995e24b8e9224be1fb443d,Road,35.70163793,139.6883136
70,4b65494af964a520f4eb2ae3,Bridge,35.65818534,139.7029018
74,4d998a1961a3a1cd7f37e642,Road,35.70205956,139.6951683
86,4b63a9e5f964a520a48a2ae3,Road,35.65857769,139.7107852
88,4ec6087993ad41338b1df91d,Road,35.70929152,139.7033072
113,4c4a4029bad7a593b07716aa,Road,35.65972102,139.7234745
118,4d79f43bceaa224b9dc20171,Bridge,35.71314636,139.8484898
128,4b8a32d8f964a520ce6332e3,Road,35.73627386,139.6384272
142,4b8df548f964a520831433e3,Bridge,35.53654796,139.7041386
158,4bd78c695cf276b08f9e9b00,Road,35.65468971,139.7543764
186,4b8ef4d9f964a5200a4133e3,Road,35.65261421,139.7495236
187,4c31783866e40f477521c58b,Bridge,35.66650998,139.7386265
202,4ba56d50f964a520f70539e3,Building,35.70154378,139.7694386
206,4b57b024f964a520fd3b28e3,Bridge,35.69834235,139.7688657
245,4e3a819c1838961aff0014e0,Bridge,35.75770494,139.5907134
248,4b756927f964a520fa0a2ee3,Bridge,35.56351205,139.6788883
277,4b5e3975f964a520b98429e3,Building,35.68480354,139.7694826
285,4b267f8af964a520657c24e3,Building,35.68100399,139.7638392
300,4c1b83960137952198e446f3,Bridge,35.75858882,139.7892988
354,4bea4a646295c9b68a4d8608,Bridge,35.69053304,139.7559536
364,4b5b1051f964a5209de128e3,Bridge,35.66225192,139.774906
374,4bb53d352ea195216e3baa2f,Bridge,35.53676622,139.702878
378,4c2e8add16adc928bb1ebc9c,Building,35.68328723,139.74383
382,4b54422df964a520ccb527e3,Bridge,35.79220981,139.7177321
398,4b63ca22f964a520b3912ae3,Bridge,35.68249494,139.7916474
409,4f5db79ee4b01f8f4df7fd0e,Bridge,35.62035783,139.7289618
417,4b57a92ef964a5204e3a28e3,Building,35.67882526,139.7631526
431,4bcb22130687ef3b2e0addcc,Bridge,35.65222693,139.5117116
465,4d7efccef635236adfb37116,Road,35.66543586,139.7551642
469,4b9e100ff964a520d2c836e3,Bridge,35.6969156,139.7754693
473,4f0d071ee4b04a8cd74674ae,Building,35.62411833,139.7289668
477,4e1e3aa1d22d7c148ce0455b,Road,35.66562091,139.7535932
495,4bb441aabd4b9c74a38232f5,Building,35.67248701,139.7246763
499,4b552568f964a520cadc27e3,Building,35.72935203,139.7181773
