,ID,Category,lat,lng
51,4b568200f964a520571328e3,University,35.55271848,139.647304
266,4de57b4145dda52a05f7426e,College Academic Building,35.65741938,139.5402476
267,4e12dc7662e1d997a6abe435,University,35.658347,139.540827
292,4dba382e4df0cac21aeb0394,College Academic Building,35.65760027,139.5427984
293,4b6f8141f964a52066f32ce3,Student Center,35.65916174,139.5436406
334,4b7a1694f964a52080222fe3,College Academic Building,35.71436593,139.7600412
388,4b7615a8f964a5209f3b2ee3,University,35.5613563,139.5750868
393,4f751002e4b06c81e0667de6,School,35.7094418,139.6949145
414,4b736296f964a520dbab2de3,School,35.66340774,139.7322045
449,4cc9375b46b43704940347e1,School,35.82790613,139.6538106
453,4ecf26c34690a03b5be18c46,College Academic Building,35.61332804,139.5483049
477,4ce74b608ef78cfa559f929b,General College & University,35.65556855,139.5437077
506,4b541c27f964a52080b227e3,University,35.71389464,139.7613021
514,4ea765127ee5c765189401dd,College Academic Building,35.706375,139.706982
548,4e5ca79b091a7a61047f697b,General College & University,35.65540673,139.5442387
589,4b711eaaf964a520533a2de3,College Academic Building,35.6571742,139.5405185
604,4bafff5ff964a520dd303ce3,University,35.55238359,139.6511757
612,4b7bdc24f964a52009712fe3,University,35.74800996,139.8066044
614,4f7b9a7b7b0c50e8734b6476,College Academic Building,35.66115795,139.6332693
640,4e5b86ac1fc7864a236b0ed2,College Academic Building,35.65675359,139.5403227
659,4dbce1ca43a1d8504b98d0a5,High School,35.54717067,139.7400377
724,4b6f807af964a5203ef32ce3,College Academic Building,35.6577757,139.5444077
725,4b6f80abf964a5204af32ce3,College Academic Building,35.65812439,139.5443487
751,4e55eb9888778407705b1c9f,College Academic Building,35.657136,139.543603
768,4b720bddf964a520f06b2de3,College Academic Building,35.60442968,139.6838504
779,4c050a03f56c2d7fde021f66,College Academic Building,35.706451,139.701646
781,4b5b487cf964a52056f128e3,University,35.5556481,139.6540135
784,4ddf3ba8d22d728b20c37aa7,College Academic Building,35.60828085,139.5549971
